Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.250.178.131-10.122.140.76-443-62441-6,142.250.178.131,443,10.122.140.76,62441,6,15/02/2024 07:30:13 PM,25,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,280000.0,4.166666666666667,8.750238091998792,22.0,0.0,0,0,0,0,0,25.0,4.166666666666667,8.750238091998792,22.0,0.0,0,0,0,0,0,140,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
192.40.36.193-10.122.140.76-443-62897-6,10.122.140.76,62897,192.40.36.193,443,6,15/02/2024 07:30:16 PM,30,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233333.3333333333,5.000000000000001,11.278297743897348,28.0,0.0,2.0,0.4,0.5477225575051661,1.0,0.0,0,0,0,0,0,0,0,0,0,120,20,200000.0,33333.333333333336,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-35.201.101.243-62896-443-6,10.122.140.76,62896,35.201.101.243,443,6,15/02/2024 07:30:19 PM,6127,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1142.4840868287906,1021.1666666666667,2497.908038072392,6120.0,1.0,0,0,0,0,0,6127.0,1021.1666666666667,2497.908038072392,6120.0,1.0,0,0,0,0,0,140,0.0,1142.4840868287906,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,269,0,0,0,0,0,0,0,0,0,0,No Label
142.250.114.149-10.122.140.76-443-50148-17,10.122.140.76,50148,142.250.114.149,443,17,15/02/2024 07:30:18 PM,157464,317,583,16336.0,38054.0,86.0,32.0,51.53312302839117,23.739414843558432,86.0,23.0,65.27272727272735,27.715653533637376,345412.2847126963,5715.592135345222,175.15461624026696,744.0783326734193,9768.0,0.0,151965.0,480.90189873417705,1532.1650849332282,10050.0,0.0,157464.0,270.5567010309278,1147.6616064295272,9973.0,0.0,0,0,0,0,2536,4664,2013.1585632271504,3702.4335721180714,23.0,86.0,60.461709211986694,27.173719513280847,738.4110321864604,0,0,0,0,0,0,0,0,1.0,60.528888888888886,51.53312302839117,65.27272727272727,0,0,0,0,0,0,317,16336,583,38054,-1,-1,317,0,0,0,0,0,0,0,0,0,No Label
208.67.222.222-10.122.140.76-53-52952-17,10.122.140.76,52952,208.67.222.222,53,17,15/02/2024 07:30:17 PM,5511,5,7,225.0,561.0,45.0,45.0,45.0,0.0,86.0,45.0,80.14285714285714,15.496543393378316,142623.8432226456,2177.4632553075667,500.9999999999999,1659.9707828754097,5506.0,0.0,1.0,0.25,0.5,1.0,0.0,5511.0,918.5,2248.3866882722823,5508.0,0.0,0,0,0,0,40,56,907.2763563781527,1270.186898929414,45.0,86.0,63.92307692307693,21.273855388173605,452.57692307692304,0,0,0,0,0,0,0,0,1.0,69.25,45.0,80.14285714285714,0,0,0,0,0,0,5,225,7,561,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
142.250.114.157-10.122.140.76-443-57716-17,10.122.140.76,57716,142.250.114.157,443,17,15/02/2024 07:30:18 PM,80186,59,73,3508.0,4460.0,86.0,31.0,59.457627118644076,26.404232963869376,86.0,21.0,61.09589041095888,30.148320564779592,99368.96715137307,1646.1726485920237,612.1068702290074,3262.9987700129896,25481.0,0.0,75785.0,1306.637931034483,4910.730283698927,26301.0,0.0,80186.0,1113.6944444444446,5064.59739828639,29963.0,0.0,0,0,0,0,472,584,735.7892899009803,910.3833586910434,21.0,86.0,60.55639097744358,28.420386817851043,807.7183868762812,0,0,0,0,0,0,0,0,1.0,61.015151515151516,59.45762711864407,61.0958904109589,0,0,0,0,0,0,59,3508,73,4460,-1,-1,59,0,0,0,0,0,0,0,0,0,No Label
208.67.222.222-10.122.140.76-53-54373-17,10.122.140.76,54373,208.67.222.222,53,17,15/02/2024 07:30:17 PM,6897,5,7,225.0,561.0,45.0,45.0,45.0,0.0,86.0,45.0,80.14285714285714,15.496543393378316,113962.59243149195,1739.886907351022,627.0000000000001,2077.5338264394154,6891.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,6897.0,1149.4999999999998,2813.728895967058,6893.0,0.0,0,0,0,0,40,56,724.9528780629258,1014.9340292880962,45.0,86.0,63.92307692307693,21.273855388173605,452.57692307692304,0,0,0,0,0,0,0,0,1.0,69.25,45.0,80.14285714285714,0,0,0,0,0,0,5,225,7,561,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
208.67.222.222-10.122.140.76-53-55597-17,10.122.140.76,55597,208.67.222.222,53,17,15/02/2024 07:30:17 PM,11772,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,36697.24770642202,1019.3679918450562,1070.181818181818,3547.401607322797,11766.0,0.0,3.0,0.75,0.49999999999999994,1.0,0.0,11772.0,1961.9999999999998,4804.429206471878,11769.0,0.0,0,0,0,0,40,56,424.7366632687734,594.6313285762827,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
208.67.222.222-10.122.140.76-53-51670-17,10.122.140.76,51670,208.67.222.222,53,17,15/02/2024 07:30:15 PM,6599,5,7,155.0,547.0,31.0,31.0,31.0,0.0,86.0,31.0,78.14285714285714,20.788046015507497,106379.75450825883,1818.4573420215186,599.9090909090909,1987.6834483662362,6593.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,6599.0,1099.8333333333333,2692.070906693705,6595.0,0.0,0,0,0,0,40,56,757.6905591756326,1060.7667828458857,31.0,86.0,56.38461538461538,28.538098691452394,814.4230769230768,0,0,0,0,0,0,0,0,1.0,61.083333333333336,31.0,78.14285714285714,0,0,0,0,0,0,5,155,7,547,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
208.67.222.222-10.122.140.76-53-61489-17,10.122.140.76,61489,208.67.222.222,53,17,15/02/2024 07:30:16 PM,7806,5,7,170.0,550.0,34.0,34.0,34.0,0.0,86.0,34.0,78.57142857142857,19.654152596479815,92236.74096848578,1537.2790161414298,709.6363636363635,2351.939296526476,7801.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,7806.0,1300.9999999999998,3185.806397130874,7804.0,0.0,0,0,0,0,40,56,640.5329233922624,896.7460927491674,34.0,86.0,58.00000000000001,26.981475126464083,728.0000000000001,0,0,0,0,0,0,0,0,1.0,62.833333333333336,34.0,78.57142857142857,0,0,0,0,0,0,5,170,7,550,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.122.140.76-53-64613-17,10.122.140.76,64613,8.8.8.8,53,17,15/02/2024 07:30:17 PM,5403,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,79955.58023320379,2220.988339811216,491.18181818181824,1627.7392185593992,5399.0,0.0,1.0,0.25,0.5,1.0,0.0,5403.0,900.4999999999999,2204.785771906196,5401.0,0.0,0,0,0,0,40,56,925.4118082546734,1295.5765315565427,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-35.211.178.172-62746-443-6,10.122.140.76,62746,35.211.178.172,443,6,15/02/2024 07:30:18 PM,48979,5,7,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.14285714285714288,0.37796447300922725,122.5014802262194,245.0029604524388,4452.636363636364,14766.065842144464,48974.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,48979.0,8163.166666666667,19994.61322873405,48977.0,0.0,0,0,0,0,100,212,102.08456685518283,142.91839359725597,0.0,1.0,0.5384615384615385,0.5188745216627708,0.2692307692307692,0,0,0,0,1,0,0,0,1.0,0.5833333333333334,1.0,0.14285714285714285,0,0,0,0,0,0,5,5,7,1,-1,501,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-54.84.203.232-62827-443-6,54.84.203.232,443,10.122.140.76,62827,6,15/02/2024 07:30:14 PM,14,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857142.8571428572,1.2727272727272727,2.6111648393354674,9.0,0.0,1.0,0.25,0.5,1.0,0.0,14.0,2.3333333333333335,4.273952113286562,11.0,0.0,0,0,0,0,100,140,357142.85714285716,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,7,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-18.238.171.97-62460-443-6,10.122.140.76,62460,18.238.171.97,443,6,15/02/2024 07:30:15 PM,4190,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1670.6443914081144,698.3333333333334,1709.580611339128,4188.0,0.0,0,0,0,0,0,4190.0,698.3333333333334,1709.580611339128,4188.0,0.0,0,0,0,0,0,140,0.0,1670.6443914081144,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,193,0,0,0,0,0,0,0,0,0,0,No Label
208.67.222.222-10.122.140.76-53-55022-17,10.122.140.76,55022,208.67.222.222,53,17,15/02/2024 07:30:17 PM,13792,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,31322.505800464038,870.0696055684455,1253.8181818181818,4155.791207897283,13784.0,0.0,4.0,1.0,0.816496580927726,2.0,0.0,13792.0,2298.6666666666665,5629.090749549759,13789.0,0.0,0,0,0,0,40,56,362.5290023201856,507.54060324825986,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-23.36.173.27-62849-443-6,10.122.140.76,62849,23.36.173.27,443,6,15/02/2024 07:30:15 PM,82975,23,37,814.0,1076.0,74.0,0.0,35.39130434782609,26.152940266535623,74.0,0.0,29.08108108108108,30.579021838125833,22777.94516420609,723.1093702922568,1406.35593220339,7195.567777944286,44964.0,0.0,38008.0,1727.636363636364,7941.196464642044,37276.0,0.0,82975.0,2304.861111111111,9246.147779025992,45669.0,0.0,0,1,0,0,460,740,277.1919252786984,445.91744501355834,0.0,74.0,32.196721311475414,29.169515863958136,850.8606557377053,0,0,0,1,1,0,0,0,1.0,32.733333333333334,35.391304347826086,29.08108108108108,0,0,0,0,0,0,23,814,37,1076,-1,501,17,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-23.38.184.219-62866-443-6,10.122.140.76,62866,23.38.184.219,443,6,15/02/2024 07:30:16 PM,115199,29,37,814.0,1196.0,74.0,0.0,28.068965517241388,27.39125386281796,74.0,0.0,32.324324324324316,34.01556347554099,17448.06812559137,572.9216399447912,1772.2923076923073,8604.762227473002,56621.0,0.0,111213.0,3971.8928571428564,14542.765762575298,56645.0,0.0,115199.0,3199.972222222222,16153.349362524721,96847.0,0.0,0,1,0,0,580,740,251.73829633937797,321.18334360541326,0.0,74.0,31.104477611940304,31.339845065636933,982.1858887381277,0,0,0,1,1,0,0,0,1.0,31.575757575757574,28.06896551724138,32.32432432432432,0,0,0,0,0,0,29,814,37,1196,-1,501,17,0,0,0,0,0,0,0,0,0,No Label
172.67.40.173-10.122.140.76-443-62861-6,10.122.140.76,62861,172.67.40.173,443,6,15/02/2024 07:30:16 PM,178021,29,43,814.0,1382.0,74.0,0.0,28.068965517241388,27.39125386281796,74.0,0.0,32.13953488372093,31.49571504895837,12335.623325338021,404.4466664045253,2507.3380281690147,12359.146381692577,85709.0,0.0,132202.0,4721.5,18105.605875283796,85722.0,0.0,178021.0,4238.595238095239,20605.622053168532,126525.0,0.0,0,1,0,0,580,860,162.9021295240449,241.54453688048036,0.0,74.0,31.09589041095892,30.00563113056246,900.3378995433791,0,0,0,1,1,0,0,0,1.0,31.52777777777778,28.06896551724138,32.13953488372093,0,0,0,0,0,0,29,814,43,1382,-1,8,17,0,0,0,0,0,0,0,0,0,No Label
208.67.222.222-10.122.140.76-53-52525-17,10.122.140.76,52525,208.67.222.222,53,17,15/02/2024 07:30:16 PM,8800,5,7,170.0,550.0,34.0,34.0,34.0,0.0,86.0,34.0,78.57142857142857,19.654152596479815,81818.18181818181,1363.6363636363635,800.0,2651.9732276175037,8796.0,0.0,1.0,0.25,0.5,1.0,0.0,8800.0,1466.6666666666667,3591.6051935961264,8798.0,0.0,0,0,0,0,40,56,568.1818181818181,795.4545454545454,34.0,86.0,58.00000000000001,26.981475126464083,728.0000000000001,0,0,0,0,0,0,0,0,1.0,62.833333333333336,34.0,78.57142857142857,0,0,0,0,0,0,5,170,7,550,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-44.216.223.43-62862-443-6,10.122.140.76,62862,44.216.223.43,443,6,15/02/2024 07:30:16 PM,36553,17,19,646.0,782.0,74.0,0.0,38.0,31.15284898689043,74.0,0.0,41.1578947368421,30.813530862439737,39066.56088419555,984.8712827948458,1044.3714285714284,6165.8861635220455,36480.0,0.0,36552.0,2284.4999999999995,9128.403211953337,36516.0,0.0,36545.0,2030.2777777777776,8606.2542361427,36515.0,0.0,0,1,0,0,340,380,465.0781057642327,519.793177030613,0.0,74.0,40.594594594594604,30.66617704270316,940.4144144144144,0,0,0,1,1,0,0,0,1.0,41.72222222222222,38.0,41.1578947368421,0,0,0,0,0,0,17,646,19,782,-1,118,11,0,0,0,0,0,0,0,0,0,No Label
162.248.18.34-10.122.140.76-443-62593-6,10.122.140.76,62593,162.248.18.34,443,6,15/02/2024 07:30:18 PM,41878,5,7,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.14285714285714288,0.37796447300922725,143.27331773246095,286.5466354649219,3807.09090909091,12625.365447816119,41874.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,41878.0,6979.666666666667,17096.132014776522,41877.0,0.0,0,0,0,0,100,140,119.39443144371747,167.15220402120445,0.0,1.0,0.5384615384615385,0.5188745216627708,0.2692307692307692,0,0,0,0,1,0,0,0,1.0,0.5833333333333334,1.0,0.14285714285714285,0,0,0,0,0,0,5,5,7,1,-1,5745,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-44.215.149.226-62853-443-6,10.122.140.76,62853,44.215.149.226,443,6,15/02/2024 07:30:16 PM,137643,23,31,898.0,794.0,74.0,0.0,39.04347826086956,26.627870329053156,74.0,0.0,25.612903225806452,31.985077165614637,12292.670168479328,392.3192606961488,2597.0377358490564,12313.37772500091,80732.0,0.0,56908.0,2586.727272727273,12058.38955993796,56574.0,0.0,137643.0,4588.099999999999,16256.606625912284,81050.0,0.0,0,1,0,0,460,620,167.09894437058188,225.2203163255669,0.0,74.0,32.10909090909091,30.56848578572912,934.4323232323231,0,0,0,1,1,0,0,0,1.0,32.7037037037037,39.04347826086956,25.612903225806452,0,0,0,0,0,0,23,898,31,794,-1,120,17,0,0,0,0,0,0,0,0,0,No Label
205.180.86.210-10.122.140.76-443-62619-6,10.122.140.76,62619,205.180.86.210,443,6,15/02/2024 07:30:18 PM,50038,5,7,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.14285714285714288,0.37796447300922725,119.90886925936289,239.81773851872578,4548.90909090909,15084.371365453355,50030.0,0.0,3.0,0.75,0.49999999999999994,1.0,0.0,50038.0,8339.666666666668,20425.968370353134,50034.0,0.0,0,0,0,0,100,212,99.92405771613574,139.89368080259004,0.0,1.0,0.5384615384615385,0.5188745216627708,0.2692307692307692,0,0,0,0,1,0,0,0,1.0,0.5833333333333334,1.0,0.14285714285714285,0,0,0,0,0,0,5,5,7,1,-1,255,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-104.36.113.110-62589-443-6,10.122.140.76,62589,104.36.113.110,443,6,15/02/2024 07:30:18 PM,48061,5,7,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.14285714285714288,0.37796447300922725,124.84134745427686,249.6826949085537,4369.181818181819,14489.610090117552,48057.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,48061.0,8010.166666666667,19619.841298202864,48059.0,0.0,0,0,0,0,100,140,104.03445621189738,145.64823869665634,0.0,1.0,0.5384615384615385,0.5188745216627708,0.2692307692307692,0,0,0,0,1,0,0,0,1.0,0.5833333333333334,1.0,0.14285714285714285,0,0,0,0,0,0,5,5,7,1,-1,5739,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-13.225.47.108-62459-443-6,10.122.140.76,62459,13.225.47.108,443,6,15/02/2024 07:30:13 PM,4143,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1689.5969104513638,690.5,1690.392942484084,4141.0,0.0,0,0,0,0,0,4143.0,690.5,1690.392942484084,4141.0,0.0,0,0,0,0,0,140,0.0,1689.5969104513638,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,133,0,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-52.46.130.91-62520-443-6,10.122.140.76,62520,52.46.130.91,443,6,15/02/2024 07:30:15 PM,2868092,23,13,814.0,962.0,74.0,0.0,35.391304347826086,37.79578996568844,74.0,74.0,74.0,0.0,619.2269982971258,12.551898614130929,81945.48571428572,455525.31238627137,2698690.0,0.0,2868091.0,130367.77272727272,574181.428579432,2698690.0,0.0,2828377.0,235698.08333333334,801833.8309412377,2781503.0,0.0,0,1,0,0,460,260,8.019268559028093,4.532630055102835,0.0,74.0,49.99999999999999,35.11884584284246,1233.333333333333,0,0,0,1,1,0,0,0,0.0,51.388888888888886,35.391304347826086,74.0,0,0,0,0,0,0,23,814,13,962,-1,884,11,0,0,0,0,0,0,0,0,0,No Label
3.161.225.62-10.122.140.76-443-62563-6,10.122.140.76,62563,3.161.225.62,443,6,15/02/2024 07:30:14 PM,5146,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1360.2798289933928,857.6666666666666,2099.37606604121,5143.0,0.0,0,0,0,0,0,5146.0,857.6666666666666,2099.37606604121,5143.0,0.0,0,0,0,0,0,140,0.0,1360.2798289933928,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,134,0,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-23.204.161.157-62898-443-6,10.122.140.76,62898,23.204.161.157,443,6,15/02/2024 07:30:15 PM,64702,47,49,1458.0,1776.0,74.0,0.0,31.02127659574466,34.88645517757019,74.0,0.0,36.24489795918367,37.3756441484318,49982.9989799388,1483.7253871595933,681.0736842105264,4177.075968120409,39474.0,0.0,64701.0,1406.5434782608695,6715.46938446027,44472.0,0.0,64689.0,1347.6875000000002,6741.854385837804,46161.0,0.0,0,0,0,0,1000,1064,726.4072207968842,757.3181663627091,0.0,74.0,33.340206185567006,36.05779117089275,1300.1643041237112,0,1,0,0,0,0,0,0,1.0,33.6875,31.02127659574468,36.244897959183675,0,0,0,0,0,0,47,1458,49,1776,-1,501,24,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-35.201.101.243-62895-443-6,10.122.140.76,62895,35.201.101.243,443,6,15/02/2024 07:30:19 PM,6169,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1134.7057869995137,1028.1666666666665,2515.0544659443594,6162.0,1.0,0,0,0,0,0,6169.0,1028.1666666666665,2515.0544659443594,6162.0,1.0,0,0,0,0,0,140,0.0,1134.7057869995137,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,270,0,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-18.161.135.75-62481-443-6,10.122.140.76,62481,18.161.135.75,443,6,15/02/2024 07:30:15 PM,89268,35,37,1702.0,938.0,74.0,0.0,48.62857142857143,28.076665750474465,74.0,0.0,25.35135135135135,28.59896678030346,29573.86745530313,806.5600215082673,1257.2957746478874,6955.909819086761,45377.0,0.0,43890.0,1290.8823529411764,7463.494947692038,43529.0,0.0,89268.0,2479.666666666667,9723.23528755439,45716.0,0.0,0,0,0,0,700,740,392.07778823318546,414.4822332750818,0.0,74.0,37.17808219178082,30.588370368924267,935.6484018264841,0,0,0,0,1,0,0,0,1.0,37.69444444444444,48.628571428571426,25.35135135135135,0,0,0,0,0,0,35,1702,37,938,-1,176,29,0,0,0,0,0,0,0,0,0,No Label
208.67.222.222-10.122.140.76-53-55158-17,10.122.140.76,55158,208.67.222.222,53,17,15/02/2024 07:30:16 PM,7715,5,7,170.0,550.0,34.0,34.0,34.0,0.0,86.0,34.0,78.57142857142857,19.654152596479815,93324.6921581335,1555.411535968892,701.3636363636366,2324.8334251179062,7711.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,7715.0,1285.833333333333,3148.655803143092,7713.0,0.0,0,0,0,0,40,56,648.0881399870383,907.3233959818535,34.0,86.0,58.00000000000001,26.981475126464083,728.0000000000001,0,0,0,0,0,0,0,0,1.0,62.833333333333336,34.0,78.57142857142857,0,0,0,0,0,0,5,170,7,550,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
142.250.113.139-10.122.140.76-443-62446-6,142.250.113.139,443,10.122.140.76,62446,6,15/02/2024 07:30:12 PM,15,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,466666.6666666666,2.5,5.167204273105526,13.0,0.0,0,0,0,0,0,15.0,2.5,5.167204273105526,13.0,0.0,0,0,0,0,0,140,0.0,466666.6666666666,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,514,0,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-99.83.203.53-62914-443-6,10.122.140.76,62914,99.83.203.53,443,6,15/02/2024 07:30:21 PM,184714,59,67,1512.0,3108.0,74.0,0.0,25.627118644067792,33.53325590961119,74.0,0.0,46.388059701492544,36.059275788909346,25011.63961583854,682.1356258865056,1477.7119999999995,7411.0394038501345,57300.0,0.0,184714.0,3184.724137931034,13729.079555139047,77242.0,0.0,144125.0,2183.712121212122,8883.461260229857,57300.0,0.0,0,0,0,0,1312,1424,319.4127137087606,362.72291217774506,0.0,74.0,36.37795275590551,36.28523009103918,1316.6179227596551,0,1,0,0,0,0,0,0,1.0,36.666666666666664,25.627118644067796,46.38805970149254,0,0,0,0,0,0,59,1512,67,3108,-1,326,24,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.122.140.76-53-49652-17,10.122.140.76,49652,8.8.8.8,53,17,15/02/2024 07:30:17 PM,8108,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,53280.71040947212,1480.0197335964478,737.0909090909092,2442.9957206080185,8103.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,8108.0,1351.3333333333333,3308.6074815043667,8105.0,0.0,0,0,0,0,40,56,616.6748889985199,863.3448445979279,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-54.204.244.70-62784-443-6,10.122.140.76,62784,54.204.244.70,443,6,15/02/2024 07:30:15 PM,2736880,47,25,1702.0,1850.0,74.0,0.0,36.21276595744681,37.391545295353446,74.0,74.0,74.0,0.0,1297.8281839174533,26.30732805238081,38547.605633802814,169958.55984793793,1136435.0,0.0,2736879.0,59497.369565217414,209625.30991338473,1136435.0,0.0,2696014.0,112333.91666666667,310577.8730953439,1214975.0,0.0,0,1,0,0,940,500,17.172839145304142,9.13448890707667,0.0,74.0,49.67123287671232,35.00319620109337,1225.2237442922371,0,0,0,1,1,0,0,0,0.0,50.361111111111114,36.212765957446805,74.0,0,0,0,0,0,0,47,1702,25,1850,-1,425,23,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-108.138.167.47-62359-443-6,10.122.140.76,62359,108.138.167.47,443,6,15/02/2024 07:30:15 PM,5603,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1249.3307156880242,933.8333333333334,2285.945530118044,5600.0,0.0,0,0,0,0,0,5603.0,933.8333333333334,2285.945530118044,5600.0,0.0,0,0,0,0,0,140,0.0,1249.3307156880242,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,142,0,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.122.140.76-53-52576-17,10.122.140.76,52576,8.8.8.8,53,17,15/02/2024 07:30:17 PM,5213,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,82869.74870516018,2301.937464032227,473.9090909090909,1570.120406500435,5208.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,5213.0,868.8333333333333,2127.218598702697,5211.0,0.0,0,0,0,0,40,56,959.140610013428,1342.7968540187992,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
